0,80783.34371478269,2114.443515626482,78234.38908220806,177008.9028127021,
1,88678.06281519163,4374841.2968735425,77156.22749166403,310541.45945428783,
2,87653.10372468151,7.080442410040897E7,76324.89545689743,331838.05554852675,
3,87652.76952437972,2936309.1478339904,75459.09635217833,433457.49466626905,
4,87122.7947533186,3577828.7831914737,74838.57364595783,470378.092220786,
5,86293.93489600244,4461205.484244208,74189.27532536766,642996.3398195592,
6,86230.20974474792,4686614.946781934,73639.77914987813,797644.9627012088,
7,86151.33898773219,3803399.435977853,73313.18988611526,725291.9860791002,
8,85109.9020063307,4713886.919346271,72860.93893893613,991202.9244372778,
9,84313.32644624916,4203748.473312916,72512.81787780751,1124861.8648469,
10,83909.2014461846,6585854.938302172,72164.21674860298,1158037.463563468,
11,83954.2827881574,5284651.077390333,71863.22286293295,1129099.2597558112,
12,83771.09402313548,5399758.584196814,71606.05010743749,1073165.937504267,
13,82586.43189433923,5933587.141093921,71403.86334961295,1036592.4735017332,
14,82677.60611842737,8916904.849286985,71163.19965165807,1109601.951914925,
15,82079.67287297569,7554469.419749666,70928.72288872406,1209285.2574114029,
16,82229.97989858288,6042972.268507352,70721.14337672903,1346083.2875459052,
17,81981.24037761982,4535799.938956039,70500.17686419754,1376931.444763549,
18,81696.05546225433,4721117.0892643565,70308.5294600366,1849046.3920387093,
19,81336.1476895512,7443894.462873551,70151.22909470469,2072614.6199120383,
20,80485.44411096275,6377274.898603263,69962.73226255324,2224245.384061132,
21,80353.31347969282,6863330.94662427,69875.1508590003,2176375.958401309,
22,79959.31980512234,5400441.786889235,69715.41858731085,2225471.8126071184,
23,79751.04264356075,7208919.867907402,69608.55812794773,2585916.477351758,
24,79269.99299265271,5359424.333382726,69467.12420043767,2993876.3436244386,
25,79636.60419196574,6899755.403784812,69296.03635920878,3359912.4744684743,
26,80050.45543388085,1.9644892762478624E7,69166.81540633492,3841842.7765927184,
27,79721.07966098224,9915527.760899844,69040.25417708949,3708357.96143714,
28,79105.65486085707,7273534.700070503,68919.69715000145,3915176.3931361297,
29,79118.92667122885,6289560.445023615,68829.0699816035,4023624.717915988,
30,78844.25852498862,5692082.813165895,68688.67012865943,4300052.161803405,
31,78607.06527696598,1.3109484902612556E7,68600.06939959238,4449837.147939344,
32,78210.56922131972,6358039.477063749,68493.98753715772,4283185.788962849,
33,78205.8623731278,4552203.957041277,68361.94650919767,4200205.036854983,
34,78110.58317065935,1.1913398622008793E7,68296.28055974566,3997400.571234381,
35,77734.5152670728,1.1011837407004993E7,68247.73448242848,3928533.167521801,
36,77453.00009875275,1.0967029849626435E7,68148.36853819937,3734890.7959753433,
37,77714.06671842137,1.1873655246126072E7,68039.67804059252,3561605.5499016596,
38,77791.53007408656,1.088700168714085E7,67946.3048334042,3513947.4409314706,
39,77583.34298087396,9501094.886311108,67871.90821528132,3706483.180489761,
40,77249.46034457537,8344627.494173854,67761.51991060108,3637003.852106399,
41,77013.31372245995,8508920.145471927,67671.36328109208,3557872.839978737,
42,76817.6712699086,8205686.910027656,67531.33015289878,3791082.437999641,
43,76807.87186908614,6972053.722133624,67489.64666229684,3923256.4903336987,
44,76890.31090844737,5413981.068558123,67407.16311585244,3881628.0467206216,
45,76670.06591031782,8707546.301915739,67373.02045601851,3972618.842595787,
46,76740.91731342605,8492793.309133295,67308.92368063676,4023840.7614842183,
47,76138.05880037045,5939401.039441433,67265.86721382495,3993335.5401662537,
48,76466.92296179605,5877754.420104913,67192.95379657563,3969786.7378126853,
49,76176.19116123112,8212228.221802707,67119.68400114581,4059580.541024967,
50,76276.57595754543,9025783.202553794,67052.80983456445,4175792.604824793,
51,76086.47292943463,7015417.712045527,66988.28606982797,3994540.900679809,
52,75952.45297750994,7074706.836180644,66927.41748720492,4255708.393571059,
53,76316.72844720563,8634165.401933601,66885.35894470746,4441883.220670855,
54,75823.42840438176,7921478.498689769,66827.53549217335,4794185.225829715,
55,75633.31041021267,7978492.026098794,66784.54350322452,4927414.523348072,
56,75522.47973539511,6993200.784799669,66719.55114134712,5272380.406103981,
57,75786.57179250676,1.0435614240188451E7,66675.445236981,5266884.332554242,
58,75655.45941260176,8896357.999838373,66654.11706813084,5215302.712393451,
59,75526.07321459395,1.1741892166086715E7,66612.69847421562,5393954.571513527,
60,75111.67555980786,6396029.90300236,66560.66612761319,5312967.241731096,
61,75364.91108796788,9844751.607624628,66482.36325433437,5272316.0047998745,
62,74903.72745696975,7062994.861231449,66459.63913209172,5222033.969561451,
63,75314.27069290349,1.3189110781524489E7,66399.23763997968,5086982.438071773,
64,74807.83874106423,7184777.351738151,66348.10117074536,4907782.397523342,
65,74998.55538099734,8473945.120128496,66287.45634777061,4738070.233829941,
66,75158.48048431457,1.0334239612672232E7,66260.93482357863,4706405.4218718335,
67,75246.48549840353,9404375.68462481,66236.40211331965,4745416.138537904,
68,74642.64395434363,8592922.711384475,66194.43291016186,4912013.457648046,
69,74500.74547875863,7245532.626827197,66149.94985442086,4843847.260483844,
70,74831.1013378989,9641022.61676104,66123.57006574544,4814383.290241878,
71,74817.3595093331,9341150.421761926,66082.3797612068,4791919.837018159,
72,74669.28052336581,8796105.90905451,66061.96246429854,4836672.012311968,
73,74742.36660485514,6711903.3451886475,66051.62072506212,4824450.6336045675,
74,74489.11404543355,8023598.060598414,66037.77862076601,4814518.97224212,
75,74258.48446929619,6267496.391022764,65996.0441395599,4745719.339914719,
76,74311.58089481808,9941101.590843428,65949.51219869682,4692986.123697007,
77,74170.20453943337,6667547.773566222,65913.20562932096,4633077.6655068165,
78,74649.7981365481,1.3855905217710396E7,65887.2225119626,5335504.024129562,
79,74141.68335606749,6709472.4610280525,65859.36817693658,5301674.670926084,
80,74254.4310772063,6284666.287954153,65843.78687271541,5346371.232461974,
81,74029.37097164543,6375917.107346688,65811.44553009473,5366961.52631247,
82,74162.02881586071,1.0677955588764107E7,65797.29576362483,5315600.007092853,
83,74061.6108863806,9501065.74967277,65785.46303320595,5311995.909160329,
84,73907.23120168415,8708110.54326881,65735.19834151106,5631913.198592842,
85,74156.97527667956,9075865.29094158,65716.86865908453,5691319.689494593,
86,74284.34580248967,7638143.073741792,65693.11062612651,5832700.862271921,
87,74059.78827604488,1.0254304608131627E7,65618.59241124547,5749890.918602128,
88,74090.38476500247,8371960.946858401,65567.18093259246,5646525.03178697,
89,74053.1869750746,9843162.869861646,65544.95976761404,6285482.399555113,
90,74051.24943201241,1.2662755455832945E7,65527.11951309566,6375594.600092176,
91,73984.4925324448,7155310.475010569,65513.61462304056,6341149.082900505,
92,73691.98717208896,6480660.728932131,65480.39498633055,6239778.935649906,
93,73921.33125654612,1.5405317597327132E7,65475.125872011966,6230885.19004372,
94,73770.8836364278,1.179764940692712E7,65472.43640217291,6259398.719577656,
95,73515.58795939517,7415566.849594658,65456.62692428738,6230291.695672851,
96,73421.70510976357,5142756.7162294155,65445.95855613701,6191694.391308061,
97,73679.40501444646,6793720.534913977,65430.470899870415,6143326.084456346,
98,73740.92563216347,1.243808191065484E7,65411.82300776641,6110230.778893375,
99,73700.81877876382,8811343.360429494,65382.72851248568,6064423.220952882,
